Date,MMM,AAPL,CAT,MMM,AAPL,CAT,MMM
2007-08-09,86.86,18.06,78.48,86.86,18.06,78.48,86.86
2007-08-10,85.97,17.86,77.55,85.97,17.86,77.55,85.97
2007-08-13,86.25,18.26,77.9,86.25,18.26,77.9,86.25
2007-08-14,85.76,17.72,76.77,85.76,17.72,76.77,85.76
2007-08-15,85.06,17.13,74.95,85.06,17.13,74.95,85.06
2007-08-16,85.4,16.72,73,85.4,16.72,73,85.4
2007-08-17,87.83,17.44,72.64,87.83,17.44,72.64,87.83
2007-08-20,88.27,17.46,74.05,88.27,17.46,74.05,88.27
2007-08-21,88.46,18.22,74.28,88.46,18.22,74.28,88.46
2007-08-22,89.07,18.93,75.3,89.07,18.93,75.3,89.07
2007-08-23,88.75,18.72,75.17,88.75,18.72,75.17,88.75
2007-08-24,89.15,19.33,76.32,89.15,19.33,76.32,89.15
2007-08-27,88.7,18.89,76,88.7,18.89,76,88.7
2007-08-28,87.62,18.12,74.16,87.62,18.12,74.16,87.62
2007-08-29,88.76,19.15,75.04,88.76,19.15,75.04,88.76
2007-08-30,89.36,19.46,74.66,89.36,19.46,74.66,89.36
2007-08-31,90.99,19.78,75.77,90.99,19.78,75.77,90.99
2007-09-04,91.15,20.59,76.85,91.15,20.59,76.85,91.15
2007-09-05,89.92,19.54,75.54,89.92,19.54,75.54,89.92
2007-09-06,90.63,19.29,75.75,90.63,19.29,75.75,90.63
2007-09-07,88.92,18.82,73.44,88.92,18.82,73.44,88.92
2007-09-10,87.82,19.53,73.74,87.82,19.53,73.74,87.82
2007-09-11,88.24,19.36,73.89,88.24,19.36,73.89,88.24
2007-09-12,89.08,19.55,72.77,89.08,19.55,72.77,89.08
2007-09-13,89.09,19.6,72.99,89.09,19.6,72.99,89.09
2007-09-14,89.02,19.83,73.16,89.02,19.83,73.16,89.02
2007-09-17,88.93,19.77,73.69,88.93,19.77,73.69,88.93
2007-09-18,91.66,20.13,77.46,91.66,20.13,77.46,91.66
2007-09-19,91.96,20.11,77.91,91.96,20.11,77.91,91.96
2007-09-20,91.44,20.04,77.37,91.44,20.04,77.37,91.44
2007-09-21,91.68,20.59,78.16,91.68,20.59,78.16,91.68
2007-09-24,91.81,21.18,77.72,91.81,21.18,77.72,91.81
2007-09-25,91.91,21.88,76.37,91.91,21.88,76.37,91.91
2007-09-26,92.54,21.82,76.66,92.54,21.82,76.66,92.54
2007-09-27,93.39,22.07,77.47,93.39,22.07,77.47,93.39
2007-09-28,93.58,21.92,78.43,93.58,21.92,78.43,93.58
2007-10-01,94.74,22.33,79.56,94.74,22.33,79.56,94.74
2007-10-02,93.89,22.64,79.64,93.89,22.64,79.64,93.89
2007-10-03,94.19,22.56,78.56,94.19,22.56,78.56,94.19
2007-10-04,94.25,22.32,78.64,94.25,22.32,78.64,94.25
2007-10-05,95.85,23.06,80.33,95.85,23.06,80.33,95.85
2007-10-08,95.41,23.99,81.34,95.41,23.99,81.34,95.41
2007-10-09,95.62,23.98,82.51,95.62,23.98,82.51,95.62
2007-10-10,95.82,23.83,81.16,95.82,23.83,81.16,95.82
2007-10-11,94.36,23.18,79.44,94.36,23.18,79.44,94.36
2007-10-12,94.17,23.89,80.3,94.17,23.89,80.3,94.17
2007-10-15,94.39,23.85,78.84,94.39,23.85,78.84,94.39
2007-10-16,93.98,24.23,77.75,93.98,24.23,77.75,93.98
2007-10-17,94.26,24.68,77.13,94.26,24.68,77.13,94.26
2007-10-18,94.73,24.79,77.66,94.73,24.79,77.66,94.73
2007-10-19,86.62,24.35,73.57,86.62,24.35,73.57,86.62
2007-10-22,86.28,24.91,73.5,86.28,24.91,73.5,86.28
2007-10-23,85.93,26.59,74.42,85.93,26.59,74.42,85.93
2007-10-24,86.1,26.56,75.79,86.1,26.56,75.79,86.1
2007-10-25,86.09,26.11,74.67,86.09,26.11,74.67,86.09
2007-10-26,86.13,26.39,75.04,86.13,26.39,75.04,86.13
2007-10-29,85.97,26.44,73.9,85.97,26.44,73.9,85.97
2007-10-30,85.79,26.71,73.46,85.79,26.71,73.46,85.79
2007-10-31,86.36,27.14,74.61,86.36,27.14,74.61,86.36
2007-11-01,83.9,26.78,73.31,83.9,26.78,73.31,83.9
2007-11-02,84.89,26.84,74.76,84.89,26.84,74.76,84.89
2007-11-05,85.05,26.6,73.5,85.05,26.6,73.5,85.05
2007-11-06,85.45,27.4,74.92,85.45,27.4,74.92,85.45
2007-11-07,83.27,26.61,73.6,83.27,26.61,73.6,83.27
2007-11-08,82.83,25.07,72.43,82.83,25.07,72.43,82.83
2007-11-09,79.51,23.62,70.41,79.51,23.62,70.41,79.51
2007-11-12,79.22,21.97,69.6,79.22,21.97,69.6,79.22
2007-11-13,81.23,24.28,71.07,81.23,24.28,71.07,81.23
2007-11-14,80.21,23.73,70.03,80.21,23.73,70.03,80.21
2007-11-15,79.65,23.47,69.73,79.65,23.47,69.73,79.65
2007-11-16,81.57,23.77,69.44,81.57,23.77,69.44,81.57
2007-11-19,81.7,23.42,68.2,81.7,23.42,68.2,81.7
2007-11-20,82.11,24.12,68.28,82.11,24.12,68.28,82.11
2007-11-21,81.24,24.07,67.94,81.24,24.07,67.94,81.24
2007-11-23,82.75,24.51,68.63,82.75,24.51,68.63,82.75
2007-11-26,81,24.65,67.83,81,24.65,67.83,81
2007-11-27,82.12,24.97,68.82,82.12,24.97,68.82,82.12
2007-11-28,83.41,25.75,71.19,83.41,25.75,71.19,83.41
2007-11-29,83.61,26.33,71.72,83.61,26.33,71.72,83.61
2007-11-30,83.26,26.03,71.9,83.26,26.03,71.9,83.26
2007-12-03,82.21,25.55,72.06,82.21,25.55,72.06,82.21
2007-12-04,82.09,25.69,72.01,82.09,25.69,72.01,82.09
2007-12-05,83.76,26.5,72.71,83.76,26.5,72.71,83.76
2007-12-06,84.82,27.14,74.35,84.82,27.14,74.35,84.82
2007-12-07,86.19,27.76,74.2,86.19,27.76,74.2,86.19
2007-12-10,86.74,27.74,76.58,86.74,27.74,76.58,86.74
2007-12-11,84.65,26.93,73.72,84.65,26.93,73.72,84.65
2007-12-12,86.66,27.27,73.82,86.66,27.27,73.82,86.66
2007-12-13,86.92,27.4,74.22,86.92,27.4,74.22,86.92
2007-12-14,85.93,27.2,73.39,85.93,27.2,73.39,85.93
2007-12-17,85.78,26.34,71.16,85.78,26.34,71.16,85.78
2007-12-18,85.85,26.14,71.05,85.85,26.14,71.05,85.85
2007-12-19,84.93,26.16,70.84,84.93,26.16,70.84,84.93
2007-12-20,84.49,26.74,71.51,84.49,26.74,71.51,84.49
2007-12-21,86.05,27.7,72.73,86.05,27.7,72.73,86.05
2007-12-24,86.26,28.4,72.7,86.26,28.4,72.7,86.26
2007-12-26,86.07,28.42,73.69,86.07,28.42,73.69,86.07
2007-12-27,85.4,28.37,72.73,85.4,28.37,72.73,85.4
2007-12-28,85.09,28.55,73.16,85.09,28.55,73.16,85.09
2007-12-31,84.32,28.3,72.56,84.32,28.3,72.56,84.32
2008-01-02,82.71,27.83,70.63,82.71,27.83,70.63,82.71
2008-01-03,82.7,27.85,70.38,82.7,27.85,70.38,82.7
2008-01-04,81.76,25.72,68.53,81.76,25.72,68.53,81.76
2008-01-07,81.11,25.38,68.73,81.11,25.38,68.73,81.11
2008-01-08,80.21,24.46,67.15,80.21,24.46,67.15,80.21
2008-01-09,80.19,25.6,67.23,80.19,25.6,67.23,80.19
2008-01-10,80.21,25.43,67.41,80.21,25.43,67.41,80.21
2008-01-11,77.58,24.67,66.01,77.58,24.67,66.01,77.58
2008-01-14,78.5,25.54,67.27,78.5,25.54,67.27,78.5
2008-01-15,77.18,24.15,65.4,77.18,24.15,65.4,77.18
2008-01-16,77.3,22.81,64.27,77.3,22.81,64.27,77.3
2008-01-17,74.96,22.98,62.47,74.96,22.98,62.47,74.96
2008-01-18,74.91,23.05,62.81,74.91,23.05,62.81,74.91
2008-01-22,75.16,22.23,63.82,75.16,22.23,63.82,75.16
2008-01-23,76.1,19.87,65.08,76.1,19.87,65.08,76.1
2008-01-24,75.73,19.37,65.25,75.73,19.37,65.25,75.73
2008-01-25,75.51,18.57,65.93,75.51,18.57,65.93,75.51
2008-01-28,77.44,18.57,68.21,77.44,18.57,68.21,77.44
2008-01-29,78.02,18.79,68.99,78.02,18.79,68.99,78.02
2008-01-30,78.22,18.88,68.44,78.22,18.88,68.44,78.22
2008-01-31,79.65,19.34,70.99,79.65,19.34,70.99,79.65
2008-02-01,81.21,19.11,71.76,81.21,19.11,71.76,81.21
2008-02-04,80.57,18.81,70.95,80.57,18.81,70.95,80.57
2008-02-05,79.09,18.48,67.52,79.09,18.48,67.52,79.09
2008-02-06,79.18,17.43,67.98,79.18,17.43,67.98,79.18
2008-02-07,79.12,17.32,68.32,79.12,17.32,68.32,79.12
2008-02-08,78.56,17.93,68.01,78.56,17.93,68.01,78.56
2008-02-11,79.28,18.49,69.42,79.28,18.49,69.42,79.28
2008-02-12,79.1,17.84,70,79.1,17.84,70,79.1
2008-02-13,81.38,18.49,71.65,81.38,18.49,71.65,81.38
2008-02-14,80.29,18.21,70.44,80.29,18.21,70.44,80.29
2008-02-15,79.95,17.8,69.95,79.95,17.8,69.95,79.95
2008-02-19,79.85,17.45,70.4,79.85,17.45,70.4,79.85
2008-02-20,79.94,17.69,71.25,79.94,17.69,71.25,79.94
2008-02-21,78.96,17.36,70.79,78.96,17.36,70.79,78.96
2008-02-22,79.67,17.07,71.18,79.67,17.07,71.18,79.67
2008-02-25,81,17.11,72.25,81,17.11,72.25,81
2008-02-26,81.29,17.02,73.3,81.29,17.02,73.3,81.29
2008-02-27,80.48,17.57,74.22,80.48,17.57,74.22,80.48
2008-02-28,79.8,18.56,74.39,79.8,18.56,74.39,79.8
2008-02-29,78.4,17.86,72.33,78.4,17.86,72.33,78.4
2008-03-03,78.49,17.39,73.2,78.49,17.39,73.2,78.49
2008-03-04,78.41,17.8,71.74,78.41,17.8,71.74,78.41
2008-03-05,78.93,17.78,71.85,78.93,17.78,71.85,78.93
2008-03-06,77.95,17.28,70.75,77.95,17.28,70.75,77.95
2008-03-07,76.51,17.46,69.84,76.51,17.46,69.84,76.51
2008-03-10,75.48,17.1,68.72,75.48,17.1,68.72,75.48
2008-03-11,77.95,18.19,72.61,77.95,18.19,72.61,77.95
2008-03-12,78.42,18,75.25,78.42,18,75.25,78.42
2008-03-13,79.08,18.28,75.67,79.08,18.28,75.67,79.08
2008-03-14,77.53,18.09,74.79,77.53,18.09,74.79,77.53
2008-03-17,78.51,18.1,74.46,78.51,18.1,74.46,78.51
2008-03-18,80.95,18.97,76.87,80.95,18.97,76.87,80.95
2008-03-19,79.47,18.52,73.73,79.47,18.52,73.73,79.47
2008-03-20,77.98,19.04,73.82,77.98,19.04,73.82,77.98
2008-03-24,78.64,19.93,76.03,78.64,19.93,76.03,78.64
2008-03-25,78.98,20.14,76.64,78.98,20.14,76.64,78.98
2008-03-26,78.66,20.72,77.36,78.66,20.72,77.36,78.66
2008-03-27,77.86,20.04,77.03,77.86,20.04,77.03,77.86
2008-03-28,77.95,20.43,77.09,77.95,20.43,77.09,77.95
2008-03-31,79.15,20.5,78.29,79.15,20.5,78.29,79.15
2008-04-01,81.32,21.36,79.98,81.32,21.36,79.98,81.32
2008-04-02,80.91,21.07,78.51,80.91,21.07,78.51,80.91
2008-04-03,80.17,21.66,77.07,80.17,21.66,77.07,80.17
2008-04-04,80.52,21.87,77.83,80.52,21.87,77.83,80.52
2008-04-07,80.19,22.27,77.25,80.19,22.27,77.25,80.19
2008-04-08,79.88,21.83,77.59,79.88,21.83,77.59,79.88
2008-04-09,79.59,21.63,76.16,79.59,21.63,76.16,79.59
2008-04-10,80.35,22.08,75.71,80.35,22.08,75.71,80.35
2008-04-11,78.47,21.02,74.8,78.47,21.02,74.8,78.47
2008-04-14,78.26,21.11,75.54,78.26,21.11,75.54,78.26
2008-04-15,78.84,21.2,75.95,78.84,21.2,75.95,78.84
2008-04-16,80.69,21.96,79.02,80.69,21.96,79.02,80.69
2008-04-17,80.65,22.07,78.59,80.65,22.07,78.59,80.65
2008-04-18,82.9,23.01,85.28,82.9,23.01,85.28,82.9
2008-04-21,82.34,24.02,83.33,82.34,24.02,83.33,82.34
2008-04-22,81.18,22.89,82.01,81.18,22.89,82.01,81.18
2008-04-23,80.63,23.27,81.69,80.63,23.27,81.69,80.63
2008-04-24,79.13,24.13,81.82,79.13,24.13,81.82,79.13
2008-04-25,77.82,24.25,82.25,77.82,24.25,82.25,77.82
2008-04-28,77.13,24.61,83.03,77.13,24.61,83.03,77.13
2008-04-29,76.86,25.01,81.51,76.86,25.01,81.51,76.86
2008-04-30,76.9,24.85,81.88,76.9,24.85,81.88,76.9
2008-05-01,77.84,25.71,82.35,77.84,25.71,82.35,77.84
2008-05-02,78.55,25.85,82.8,78.55,25.85,82.8,78.55
2008-05-05,77.55,26.39,82.75,77.55,26.39,82.75,77.55
2008-05-06,77.76,26.67,83.23,77.76,26.67,83.23,77.76
2008-05-07,76.68,26.08,81.63,76.68,26.08,81.63,76.68
2008-05-08,76.95,26.44,82.42,76.95,26.44,82.42,76.95
2008-05-09,76.32,26.21,81.76,76.32,26.21,81.76,76.32
2008-05-12,77.67,26.88,83.82,77.67,26.88,83.82,77.67
2008-05-13,77.18,27.14,84.07,77.18,27.14,84.07,77.18
2008-05-14,77.73,26.61,82.75,77.73,26.61,82.75,77.73
2008-05-15,77.86,27.1,83.5,77.86,27.1,83.5,77.86
2008-05-16,78.66,26.8,83.7,78.66,26.8,83.7,78.66
2008-05-19,79.05,26.23,84.28,79.05,26.23,84.28,79.05
2008-05-20,77.53,26.56,83.84,77.53,26.56,83.84,77.53
2008-05-21,76.12,25.46,83.4,76.12,25.46,83.4,76.12
2008-05-22,76.64,25.29,82.22,76.64,25.29,82.22,76.64
2008-05-23,75.81,25.88,81.55,75.81,25.88,81.55,75.81
2008-05-27,76.17,26.63,81.95,76.17,26.63,81.95,76.17
2008-05-28,76.9,26.72,83.19,76.9,26.72,83.19,76.9
2008-05-29,77.76,26.67,82.78,77.76,26.67,82.78,77.76
2008-05-30,77.56,26.96,82.64,77.56,26.96,82.64,77.56
2008-06-02,76.25,26.59,82.33,76.25,26.59,82.33,76.25
2008-06-03,76.23,26.48,82.42,76.23,26.48,82.42,76.23
2008-06-04,76.36,26.46,82.46,76.36,26.46,82.46,76.36
2008-06-05,77.5,27.06,82.73,77.5,27.06,82.73,77.5
2008-06-06,74.86,26.52,79.99,74.86,26.52,79.99,74.86
2008-06-09,75.82,25.94,80.81,75.82,25.94,80.81,75.82
2008-06-10,76,26.52,80.1,76,26.52,80.1,76
2008-06-11,75.27,25.83,78.93,75.27,25.83,78.93,75.27
2008-06-12,75.55,24.75,80.5,75.55,24.75,80.5,75.55
2008-06-13,76.12,24.62,81.5,76.12,24.62,81.5,76.12
2008-06-16,75.2,25.26,80.91,75.2,25.26,80.91,75.2
2008-06-17,74.97,25.92,80.69,74.97,25.92,80.69,74.97
2008-06-18,74.3,25.54,79.7,74.3,25.54,79.7,74.3
2008-06-19,74.12,25.84,79.48,74.12,25.84,79.48,74.12
2008-06-20,73.02,25.04,79.08,73.02,25.04,79.08,73.02
2008-06-23,72.96,24.74,80,72.96,24.74,80,72.96
2008-06-24,72.43,24.75,76.64,72.43,24.75,76.64,72.43
2008-06-25,72.57,25.34,76.58,72.57,25.34,76.58,72.57
2008-06-26,70.26,24.04,74.28,70.26,24.04,74.28,70.26
2008-06-27,69.51,24.3,73.75,69.51,24.3,73.75,69.51
2008-06-30,69.59,23.92,73.82,69.59,23.92,73.82,69.59
2008-07-01,69.78,24.95,74.09,69.78,24.95,74.09,69.78
2008-07-02,68.48,24.03,70.42,68.48,24.03,70.42,68.48
2008-07-03,69.46,24.3,70.31,69.46,24.3,70.31,69.46
2008-07-07,69.85,25.02,70.81,69.85,25.02,70.81,69.85
2008-07-08,71.03,25.65,69.51,71.03,25.65,69.51,71.03
2008-07-09,68.64,24.89,68.43,68.64,24.89,68.43,68.64
2008-07-10,68.92,25.23,68.42,68.92,25.23,68.42,68.92
2008-07-11,68.72,24.65,69.81,68.72,24.65,69.81,68.72
2008-07-14,69.02,24.84,69.67,69.02,24.84,69.67,69.02
2008-07-15,67.69,24.23,67.04,67.69,24.23,67.04,67.69
2008-07-16,68.64,24.69,70.53,68.64,24.69,70.53,68.64
2008-07-17,69.45,24.54,71.83,69.45,24.54,71.83,69.45
2008-07-18,68.94,23.59,70.89,68.94,23.59,70.89,68.94
2008-07-21,68.73,23.76,73.23,68.73,23.76,73.23,68.73
2008-07-22,70.3,23.15,74.98,70.3,23.15,74.98,70.3
2008-07-23,70.8,23.75,72.42,70.8,23.75,72.42,70.8
2008-07-24,71.05,22.72,69.78,71.05,22.72,69.78,71.05
2008-07-25,70.95,23.16,70.48,70.95,23.16,70.48,70.95
2008-07-28,69.63,22.06,69.19,69.63,22.06,69.19,69.63
2008-07-29,70.49,22.44,70.99,70.49,22.44,70.99,70.49
2008-07-30,71.3,22.84,72.07,71.3,22.84,72.07,71.3
2008-07-31,70.39,22.71,69.52,70.39,22.71,69.52,70.39
2008-08-01,70.15,22.38,68.14,70.15,22.38,68.14,70.15
2008-08-04,69.75,21.89,67.43,69.75,21.89,67.43,69.75
2008-08-05,71.88,22.95,68.18,71.88,22.95,68.18,71.88
2008-08-06,71.81,23.46,70.51,71.81,23.46,70.51,71.81
2008-08-07,71.18,23.37,68.93,71.18,23.37,68.93,71.18
2008-08-08,73.48,24.22,70.9,73.48,24.22,70.9,73.48
2008-08-11,74.38,24.79,70.8,74.38,24.79,70.8,74.38
2008-08-12,73.6,25.25,71.81,73.6,25.25,71.81,73.6
2008-08-13,72.96,25.61,69.83,72.96,25.61,69.83,72.96
2008-08-14,73.04,25.62,70.29,73.04,25.62,70.29,73.04
2008-08-15,73.49,25.11,70.35,73.49,25.11,70.35,73.49
2008-08-18,72.45,25.06,69.22,72.45,25.06,69.22,72.45
2008-08-19,71.31,24.79,68.69,71.31,24.79,68.69,71.31
2008-08-20,70.69,25.12,68.8,70.69,25.12,68.8,70.69
2008-08-21,70.91,24.9,68.7,70.91,24.9,68.7,70.91
2008-08-22,72.28,25.26,70.27,72.28,25.26,70.27,72.28
2008-08-25,70.73,24.65,68.56,70.73,24.65,68.56,70.73
2008-08-26,70.72,24.81,68.68,70.72,24.81,68.68,70.72
2008-08-27,70.72,24.95,69.56,70.72,24.95,69.56,70.72
2008-08-28,72.5,24.82,71.68,72.5,24.82,71.68,72.5
2008-08-29,71.6,24.22,70.73,71.6,24.22,70.73,71.6
2008-09-02,71.12,23.74,69.08,71.12,23.74,69.08,71.12
2008-09-03,70.83,23.85,67.73,70.83,23.85,67.73,70.83
2008-09-04,69.74,23.03,63.94,69.74,23.03,63.94,69.74
2008-09-05,69.19,22.88,64.07,69.19,22.88,64.07,69.19
2008-09-08,71.18,22.56,64.58,71.18,22.56,64.58,71.18
2008-09-09,69.45,21.67,61.38,69.45,21.67,61.38,69.45
2008-09-10,68.68,21.66,62.82,68.68,21.66,62.82,68.68
2008-09-11,69.94,21.81,64.81,69.94,21.81,64.81,69.94
2008-09-12,70.15,21.28,65.46,70.15,21.28,65.46,70.15
2008-09-15,68.88,20.05,63.21,68.88,20.05,63.21,68.88
2008-09-16,69.73,19.98,64.73,69.73,19.98,64.73,69.73
2008-09-17,68.85,18.26,63.15,68.85,18.26,63.15,68.85
2008-09-18,70.5,19.16,65.32,70.5,19.16,65.32,70.5
2008-09-19,72.68,20.13,66.49,72.68,20.13,66.49,72.68
2008-09-22,70.7,18.72,64.6,70.7,18.72,64.6,70.7
2008-09-23,69,18.12,63.54,69,18.12,63.54,69
2008-09-24,68.57,18.39,61.74,68.57,18.39,61.74,68.57
2008-09-25,69.73,18.85,61.96,69.73,18.85,61.96,69.73
2008-09-26,69.45,18.32,64.13,69.45,18.32,64.13,69.45
2008-09-29,66.32,15.04,59.89,66.32,15.04,59.89,66.32
2008-09-30,68.31,16.24,59.6,68.31,16.24,59.6,68.31
2008-10-01,67.39,15.59,56.95,67.39,15.59,56.95,67.39
2008-10-02,65.6,14.3,52.22,65.6,14.3,52.22,65.6
2008-10-03,64.6,13.87,51.21,64.6,13.87,51.21,64.6
2008-10-06,63,14.02,49.2,63,14.02,49.2,63
2008-10-07,59.97,12.74,47.33,59.97,12.74,47.33,59.97
2008-10-08,57.37,12.83,47.65,57.37,12.83,47.65,57.37
2008-10-09,53.5,12.68,44.8,53.5,12.68,44.8,53.5
2008-10-10,54.26,13.8,43.13,54.26,13.8,43.13,54.26
2008-10-13,59.62,15.75,49.48,59.62,15.75,49.48,59.62
2008-10-14,59.37,14.87,47.49,59.37,14.87,47.49,59.37
2008-10-15,54.68,13.99,42.06,54.68,13.99,42.06,54.68
2008-10-16,57.27,14.56,42.37,57.27,14.56,42.37,57.27
2008-10-17,56.49,13.91,39.32,56.49,13.91,39.32,56.49
2008-10-20,57.51,14.06,40.9,57.51,14.06,40.9,57.51
2008-10-21,60.04,13.07,38.83,60.04,13.07,38.83,60.04
2008-10-22,58.19,13.84,36.52,58.19,13.84,36.52,58.19
2008-10-23,61.54,14.03,35.36,61.54,14.03,35.36,61.54
2008-10-24,59.61,13.77,33.3,59.61,13.77,33.3,59.61
2008-10-27,60.37,13.16,32.78,60.37,13.16,32.78,60.37
2008-10-28,64.31,14.27,34.95,64.31,14.27,34.95,64.31
2008-10-29,62.5,14.94,36.14,62.5,14.94,36.14,62.5
2008-10-30,62.55,15.86,37.37,62.55,15.86,37.37,62.55
2008-10-31,64.3,15.37,38.2,64.3,15.37,38.2,64.3
2008-11-03,64.11,15.28,39.01,64.11,15.28,39.01,64.11
2008-11-04,65.61,15.86,42.25,65.61,15.86,42.25,65.61
2008-11-05,64.52,14.76,40.4,64.52,14.76,40.4,64.52
2008-11-06,62.36,14.16,37.6,62.36,14.16,37.6,62.36
2008-11-07,64.83,14.03,38.45,64.83,14.03,38.45,64.83
2008-11-10,64.95,13.7,37.41,64.95,13.7,37.41,64.95
2008-11-11,62.38,13.54,36.87,62.38,13.54,36.87,62.38
2008-11-12,59.44,12.87,35.08,59.44,12.87,35.08,59.44
2008-11-13,64.43,13.78,39.41,64.43,13.78,39.41,64.43
2008-11-14,63.06,12.89,36.96,63.06,12.89,36.96,63.06
2008-11-17,60.8,12.59,35.7,60.8,12.59,35.7,60.8
2008-11-18,62.17,12.84,36.19,62.17,12.84,36.19,62.17
2008-11-19,58.77,12.33,33.87,58.77,12.33,33.87,58.77
2008-11-20,56.79,11.5,32.84,56.79,11.5,32.84,56.79
2008-11-21,61.3,11.8,34.67,61.3,11.8,34.67,61.3
2008-11-24,63.26,13.28,36.34,63.26,13.28,36.34,63.26
2008-11-25,63.64,12.97,37.27,63.64,12.97,37.27,63.64
2008-11-26,65.91,13.57,39.33,65.91,13.57,39.33,65.91
2008-11-28,66.93,13.24,40.99,66.93,13.24,40.99,66.93
2008-12-01,62.35,12.7,36.58,62.35,12.7,36.58,62.35
2008-12-02,60.86,13.21,38,60.86,13.21,38,60.86
2008-12-03,60.71,13.7,39.65,60.71,13.7,39.65,60.71
2008-12-04,59.14,13.06,37.52,59.14,13.06,37.52,59.14
2008-12-05,59.85,13.43,38.26,59.85,13.43,38.26,59.85
2008-12-08,57.38,14.25,42.42,57.38,14.25,42.42,57.38
2008-12-09,56.15,14.29,42.38,56.15,14.29,42.38,56.15
2008-12-10,57.52,14.03,43.67,57.52,14.03,43.67,57.52
2008-12-11,55.14,13.57,42.2,55.14,13.57,42.2,55.14
2008-12-12,56.04,14.04,42.08,56.04,14.04,42.08,56.04
2008-12-15,55.63,13.54,42.21,55.63,13.54,42.21,55.63
2008-12-16,58.32,13.63,43.8,58.32,13.63,43.8,58.32
2008-12-17,58.58,12.74,44.65,58.58,12.74,44.65,58.58
2008-12-18,56.71,12.78,42.16,56.71,12.78,42.16,56.71
2008-12-19,56.62,12.86,42.69,56.62,12.86,42.69,56.62
2008-12-22,56.37,12.25,41.78,56.37,12.25,41.78,56.37
2008-12-23,55.44,12.34,41.13,55.44,12.34,41.13,55.44
2008-12-24,55.5,12.15,41.91,55.5,12.15,41.91,55.5
2008-12-26,55.74,12.26,42.72,55.74,12.26,42.72,55.74
2008-12-29,55.37,12.37,42.34,55.37,12.37,42.34,55.37
2008-12-30,57.17,12.33,43.66,57.17,12.33,43.66,57.17
2008-12-31,57.54,12.19,44.67,57.54,12.19,44.67,57.54
2009-01-02,59.19,12.96,46.91,59.19,12.96,46.91,59.19
2009-01-05,58.5,13.51,46.08,58.5,13.51,46.08,58.5
2009-01-06,59.19,13.29,45.8,59.19,13.29,45.8,59.19
2009-01-07,58.07,13,43.67,58.07,13,43.67,58.07
2009-01-08,58.58,13.24,44.02,58.58,13.24,44.02,58.58
2009-01-09,57.74,12.94,43.2,57.74,12.94,43.2,57.74
2009-01-12,57.08,12.67,41.19,57.08,12.67,41.19,57.08
2009-01-13,56.25,12.53,41.4,56.25,12.53,41.4,56.25
2009-01-14,55.04,12.19,39.35,55.04,12.19,39.35,55.04
2009-01-15,55.17,11.91,39.39,55.17,11.91,39.39,55.17
2009-01-16,56.42,11.76,39.55,56.42,11.76,39.55,56.42
2009-01-20,53.92,11.17,38.32,53.92,11.17,38.32,53.92
2009-01-21,54.24,11.83,39.55,54.24,11.83,39.55,54.24
2009-01-22,54.06,12.62,37.23,54.06,12.62,37.23,54.06
2009-01-23,52.9,12.62,35.66,52.9,12.62,35.66,52.9
2009-01-26,53.56,12.81,32.67,53.56,12.81,32.67,53.56
2009-01-27,53.99,12.96,32.32,53.99,12.96,32.32,53.99
2009-01-28,55.42,13.46,33,55.42,13.46,33,55.42
2009-01-29,56.55,13.29,31.85,56.55,13.29,31.85,56.55
2009-01-30,53.79,12.88,30.85,53.79,12.88,30.85,53.79
2009-02-02,50.62,13.07,30.29,50.62,13.07,30.29,50.62
2009-02-03,51.64,13.28,29.99,51.64,13.28,29.99,51.64
2009-02-04,50.84,13.36,30.6,50.84,13.36,30.6,50.84
2009-02-05,51.55,13.78,31.61,51.55,13.78,31.61,51.55
2009-02-06,52.39,14.25,33.28,52.39,14.25,33.28,52.39
2009-02-09,54.11,14.64,32.72,54.11,14.64,32.72,54.11
2009-02-10,51.08,13.98,30.92,51.08,13.98,30.92,51.08
2009-02-11,51.29,13.83,31.13,51.29,13.83,31.13,51.29
2009-02-12,49.97,14.18,31.02,49.97,14.18,31.02,49.97
2009-02-13,49.42,14.17,30.94,49.42,14.17,30.94,49.42
2009-02-17,47.42,13.5,28.98,47.42,13.5,28.98,47.42
2009-02-18,47.14,13.48,28.44,47.14,13.48,28.44,47.14
2009-02-19,47.07,12.95,27.02,47.07,12.95,27.02,47.07
2009-02-20,47.25,13,26.66,47.25,13,26.66,47.25
2009-02-23,45.41,12.42,25.12,45.41,12.42,25.12,45.41
2009-02-24,47.4,12.89,26.04,47.4,12.89,26.04,47.4
2009-02-25,46.61,13.02,25.03,46.61,13.02,25.03,46.61
2009-02-26,46.33,12.74,24.23,46.33,12.74,24.23,46.33
2009-02-27,45.46,12.76,24.61,45.46,12.76,24.61,45.46
2009-03-02,42.84,12.56,22.17,42.84,12.56,22.17,42.84
2009-03-03,43.12,12.62,22.47,43.12,12.62,22.47,43.12
2009-03-04,44.82,13.02,25.44,44.82,13.02,25.44,44.82
2009-03-05,42.51,12.69,23.49,42.51,12.69,23.49,42.51
2009-03-06,41.83,12.19,23.23,41.83,12.19,23.23,41.83
2009-03-09,42.07,11.87,23.92,42.07,11.87,23.92,42.07
2009-03-10,45.49,12.66,26.51,45.49,12.66,26.51,45.49
2009-03-11,46.8,13.24,26.31,46.8,13.24,26.31,46.8
2009-03-12,48,13.76,27.02,48,13.76,27.02,48
